timestamp,driver_id,nom,lat,lon,battery,statut,vitesse_kmh
2026-02-23T23:11:15,DRV_001,Moussa Diallo,14.692137,-17.442374,58.9,en_livraison,74.0
2026-02-23T23:11:15,DRV_003,Ibrahima Ndiaye,14.761153,-17.468935,81.02,en_livraison,73.0
2026-02-23T23:11:15,DRV_005,Omar Ba,14.747746,-17.511887,70.2,en_livraison,65.7
2026-02-23T23:11:15,DRV_002,Fatou Sow,14.683866,-17.459146,87.09,en_livraison,137.7
2026-02-23T23:11:15,DRV_004,Aminata Fall,14.752913,-17.384221,68.11,en_livraison,51.8
2026-02-23T23:11:20,DRV_001,Moussa Diallo,14.692207,-17.442181,58.82,en_livraison,74.0
2026-02-23T23:11:20,DRV_003,Ibrahima Ndiaye,14.761037,-17.469102,80.91,en_livraison,73.0
2026-02-23T23:11:20,DRV_005,Omar Ba,14.747567,-17.511854,70.05,en_livraison,65.7
2026-02-23T23:11:20,DRV_002,Fatou Sow,14.683484,-17.459154,86.91,en_livraison,137.7
2026-02-23T23:11:20,DRV_004,Aminata Fall,14.752769,-17.384216,68.05,en_livraison,51.8
2026-02-23T23:11:25,DRV_001,Moussa Diallo,14.69236,-17.442043,58.75,en_livraison,74.0
2026-02-23T23:11:25,DRV_002,Fatou Sow,14.683123,-17.459027,86.76,en_livraison,137.7
2026-02-23T23:11:25,DRV_003,Ibrahima Ndiaye,14.761,-17.469301,80.84,en_livraison,73.0
2026-02-23T23:11:25,DRV_005,Omar Ba,14.747412,-17.511757,70.0,en_livraison,65.7
2026-02-23T23:11:25,DRV_004,Aminata Fall,14.752639,-17.384154,67.85,en_livraison,51.8
2026-02-23T23:11:30,DRV_001,Moussa Diallo,14.692533,-17.441932,58.6,en_livraison,74.0
2026-02-23T23:11:30,DRV_003,Ibrahima Ndiaye,14.761041,-17.4695,80.66,en_livraison,73.0
2026-02-23T23:11:30,DRV_005,Omar Ba,14.747237,-17.511705,69.82,en_livraison,65.7
2026-02-23T23:11:30,DRV_002,Fatou Sow,14.682747,-17.458959,86.65,en_livraison,137.7
2026-02-23T23:11:30,DRV_004,Aminata Fall,14.752495,-17.384159,67.77,en_livraison,51.8
2026-02-23T23:11:35,DRV_001,Moussa Diallo,14.692695,-17.441806,58.52,en_livraison,74.0
2026-02-23T23:11:35,DRV_003,Ibrahima Ndiaye,14.761022,-17.469702,80.59,en_livraison,73.0
2026-02-23T23:11:35,DRV_002,Fatou Sow,14.682374,-17.459045,86.49,en_livraison,137.7
2026-02-23T23:11:35,DRV_005,Omar Ba,14.747058,-17.51167,69.66,en_livraison,65.7
2026-02-23T23:11:35,DRV_004,Aminata Fall,14.752352,-17.384176,67.6,en_livraison,51.8
2026-02-23T23:11:40,DRV_001,Moussa Diallo,14.69288,-17.441715,58.44,en_livraison,74.0
2026-02-23T23:11:40,DRV_002,Fatou Sow,14.682012,-17.459167,86.29,en_livraison,137.7
2026-02-23T23:11:40,DRV_003,Ibrahima Ndiaye,14.761003,-17.469903,80.46,en_livraison,73.0
2026-02-23T23:11:40,DRV_005,Omar Ba,14.746886,-17.511608,69.57,en_livraison,65.7
2026-02-23T23:11:40,DRV_004,Aminata Fall,14.752231,-17.384254,67.53,en_livraison,51.8
2026-02-23T23:11:45,DRV_001,Moussa Diallo,14.693072,-17.441643,58.28,en_livraison,74.0
2026-02-23T23:11:45,DRV_003,Ibrahima Ndiaye,14.761013,-17.470106,80.28,en_livraison,73.0
2026-02-23T23:11:45,DRV_002,Fatou Sow,14.681631,-17.45913,86.14,en_livraison,137.7
2026-02-23T23:11:45,DRV_004,Aminata Fall,14.752162,-17.38438,67.39,en_livraison,51.8
2026-02-23T23:11:45,DRV_005,Omar Ba,14.746737,-17.511503,69.49,en_livraison,65.7
2026-02-23T23:11:50,DRV_001,Moussa Diallo,14.693278,-17.441653,58.14,en_livraison,74.0
2026-02-23T23:11:50,DRV_003,Ibrahima Ndiaye,14.760963,-17.470302,80.09,en_livraison,73.0
2026-02-23T23:11:50,DRV_002,Fatou Sow,14.681304,-17.458932,85.99,en_livraison,137.7
2026-02-23T23:11:50,DRV_004,Aminata Fall,14.752053,-17.384474,67.27,en_livraison,51.8
2026-02-23T23:11:50,DRV_005,Omar Ba,14.746612,-17.51137,69.34,en_livraison,65.7
2026-02-23T23:11:55,DRV_001,Moussa Diallo,14.69348,-17.441686,57.98,en_livraison,74.0
2026-02-23T23:11:55,DRV_002,Fatou Sow,14.681063,-17.458635,85.93,en_livraison,137.7
2026-02-23T23:11:55,DRV_003,Ibrahima Ndiaye,14.760967,-17.470505,79.91,en_livraison,73.0
2026-02-23T23:11:55,DRV_004,Aminata Fall,14.751948,-17.384572,67.09,en_livraison,51.8
2026-02-23T23:11:55,DRV_005,Omar Ba,14.746517,-17.511215,69.22,en_livraison,65.7
2026-02-23T23:12:00,DRV_001,Moussa Diallo,14.693682,-17.441644,57.86,en_livraison,74.0
2026-02-23T23:12:00,DRV_003,Ibrahima Ndiaye,14.7609,-17.470696,79.76,en_livraison,73.0
2026-02-23T23:12:00,DRV_005,Omar Ba,14.74648,-17.511036,69.06,en_livraison,65.7
2026-02-23T23:12:00,DRV_002,Fatou Sow,14.680815,-17.458344,85.88,en_livraison,137.7
2026-02-23T23:12:00,DRV_004,Aminata Fall,14.751811,-17.384615,66.98,en_livraison,51.8
2026-02-23T23:12:05,DRV_001,Moussa Diallo,14.693882,-17.441597,57.71,en_livraison,74.0
2026-02-23T23:12:05,DRV_003,Ibrahima Ndiaye,14.760769,-17.470851,79.67,en_livraison,73.0
2026-02-23T23:12:05,DRV_002,Fatou Sow,14.68046,-17.458203,85.76,en_livraison,137.7
2026-02-23T23:12:05,DRV_005,Omar Ba,14.746473,-17.510854,68.94,en_livraison,65.7
2026-02-23T23:12:05,DRV_004,Aminata Fall,14.751669,-17.384593,66.89,en_livraison,51.8
2026-02-23T23:12:11,DRV_001,Moussa Diallo,14.694062,-17.441497,57.61,en_livraison,74.0
2026-02-23T23:12:11,DRV_002,Fatou Sow,14.680078,-17.458179,85.62,en_livraison,137.7
2026-02-23T23:12:11,DRV_003,Ibrahima Ndiaye,14.76062,-17.470988,79.55,en_livraison,73.0
2026-02-23T23:12:11,DRV_005,Omar Ba,14.746549,-17.510688,68.83,en_livraison,65.7
2026-02-23T23:12:11,DRV_004,Aminata Fall,14.751527,-17.384569,66.74,en_livraison,51.8
2026-02-23T23:12:16,DRV_001,Moussa Diallo,14.694267,-17.441489,57.47,en_livraison,74.0
2026-02-23T23:12:16,DRV_003,Ibrahima Ndiaye,14.760477,-17.471133,79.49,en_livraison,73.0
2026-02-23T23:12:16,DRV_002,Fatou Sow,14.679703,-17.458256,85.47,en_livraison,137.7
2026-02-23T23:12:16,DRV_005,Omar Ba,14.746603,-17.510513,68.71,en_livraison,65.7
2026-02-23T23:12:16,DRV_004,Aminata Fall,14.751401,-17.384499,66.62,en_livraison,51.8
2026-02-23T23:12:21,DRV_001,Moussa Diallo,14.694452,-17.441398,57.34,en_livraison,74.0
2026-02-23T23:12:21,DRV_003,Ibrahima Ndiaye,14.760335,-17.471277,79.38,en_livraison,73.0
2026-02-23T23:12:21,DRV_005,Omar Ba,14.746725,-17.510378,68.58,en_livraison,65.7
2026-02-23T23:12:21,DRV_002,Fatou Sow,14.679322,-17.458288,85.28,en_livraison,137.7
2026-02-23T23:12:21,DRV_004,Aminata Fall,14.75126,-17.38447,66.46,en_livraison,51.8
2026-02-23T23:12:26,DRV_001,Moussa Diallo,14.694607,-17.441263,57.19,en_livraison,74.0
2026-02-23T23:12:26,DRV_002,Fatou Sow,14.678949,-17.458372,85.14,en_livraison,137.7
2026-02-23T23:12:26,DRV_003,Ibrahima Ndiaye,14.760277,-17.471471,79.19,en_livraison,73.0
2026-02-23T23:12:26,DRV_005,Omar Ba,14.746851,-17.510246,68.52,en_livraison,65.7
2026-02-23T23:12:26,DRV_004,Aminata Fall,14.751148,-17.384379,66.32,en_livraison,51.8
2026-02-23T23:12:31,DRV_001,Moussa Diallo,14.69478,-17.441153,57.11,en_livraison,74.0
2026-02-23T23:12:31,DRV_003,Ibrahima Ndiaye,14.760147,-17.471627,79.07,en_livraison,73.0
2026-02-23T23:12:31,DRV_005,Omar Ba,14.746997,-17.510136,68.47,en_livraison,65.7
2026-02-23T23:12:31,DRV_002,Fatou Sow,14.678568,-17.458338,85.01,en_livraison,137.7
2026-02-23T23:12:31,DRV_004,Aminata Fall,14.751016,-17.384323,66.2,en_livraison,51.8
2026-02-23T23:12:36,DRV_001,Moussa Diallo,14.694896,-17.440983,57.01,en_livraison,74.0
2026-02-23T23:12:36,DRV_003,Ibrahima Ndiaye,14.759991,-17.471756,79.0,en_livraison,73.0
2026-02-23T23:12:36,DRV_002,Fatou Sow,14.678186,-17.45833,84.83,en_livraison,137.7
2026-02-23T23:12:36,DRV_004,Aminata Fall,14.750879,-17.38428,66.1,en_livraison,51.8
2026-02-23T23:12:36,DRV_005,Omar Ba,14.74708,-17.509974,68.35,en_livraison,65.7
2026-02-23T23:12:41,DRV_001,Moussa Diallo,14.694936,-17.440781,56.87,en_livraison,74.0
2026-02-23T23:12:41,DRV_003,Ibrahima Ndiaye,14.759816,-17.471859,78.91,en_livraison,73.0
2026-02-23T23:12:41,DRV_005,Omar Ba,14.747196,-17.509833,68.25,en_livraison,65.7
2026-02-23T23:12:41,DRV_002,Fatou Sow,14.677823,-17.458453,84.71,en_livraison,137.7
2026-02-23T23:12:41,DRV_004,Aminata Fall,14.750772,-17.384183,65.92,en_livraison,51.8
2026-02-23T23:12:46,DRV_001,Moussa Diallo,14.694918,-17.440577,56.76,en_livraison,74.0
2026-02-23T23:12:46,DRV_003,Ibrahima Ndiaye,14.759674,-17.472003,78.73,en_livraison,73.0
